"miasto";"ulica";"pokoi";"powierzchnia";"pietro";"cena";"cenam2";"dzielnica";"data"
"Krakow";"stare miasto";3;69.26;"2";1350570;19500;"Stare Miasto";2011-07-01
"Krakow";"stare miasto";3;113.96;"3";2222220;19500;"Stare Miasto";2011-07-01
"Krakow";"stare miasto";3;127.02;"2";2476890;19500;"Stare Miasto";2011-07-01
"Krakow";"borkowska";2;39.94;"parter";228177;5713;"Lagiewniki";2011-07-01
"Krakow";"borkowska";2;45.11;"2";262540;5820;"Lagiewniki";2011-07-01
"Krakow";"borkowska";3;60.15;"2";350073;5820;"Lagiewniki";2011-07-01
"Krakow";"borkowska";2;44.75;"3";260445;5820;"Lagiewniki";2011-07-01
"Krakow";"bialopradnicka";3;82.68;"3";549000;6641;"Pradnik Bialy";2011-07-01
"Krakow";"urzednicza";3;83;"2";840000;10121;"Stare Miasto";2011-07-01
"Krakow";"zlota podkowa";1;33;"parter";288000;8728;"Bronowice";2011-07-01
"Krakow";"lubelska";3;97;"3";725000;7475;"Grzegorzki";2011-07-01
"Krakow";"kingi";2;42.43;"1";335197;7900;"Podgorze";2011-07-01
"Krakow";"kingi";3;47.36;"1";374144;7900;"Podgorze";2011-07-01
"Krakow";"mozarta";4;76;"2";549000;7224;"Krowodrza";2011-07-01
"Krakow";"";2;52;"2";356000;6847;"Nowa Huta";2011-07-01
"Krakow";"kingi";1;27.5;"3";185650;6751;"Podgorze";2011-07-01
"Krakow";"kingi";2;45.86;"parter";362294;7900;"Podgorze";2011-07-01
"Krakow";"kingi";2;36.18;"1";285822;7900;"Podgorze";2011-07-01
"Krakow";"l";3;65;"8";425000;6539;"Grzegorzki";2011-07-01
"Krakow";"kingi";2;29.25;"parter";231075;7900;"Podgorze";2011-07-01
"Krakow";"krowoderskich zuchow";4;64;"4";380000;5938;"Krowodrza";2011-07-01
"Krakow";"bujaka";2;47.5;"parter";140000;2948;"Podgorze";2011-07-01
"Krakow";"do wilgi";3;68.05;"5";551000;8097;"Lagiewniki";2011-07-01
"Krakow";"starego wiarusa";2;56.49;"2";450000;7967;"Pradnik Bialy";2011-07-01
"Krakow";"wyslouchow";2;52;"1";350000;6731;"Podgorze Duchackie";2011-07-01
"Krakow";"starowislna";2;41;"6";365000;8903;"Stare Miasto";2011-07-01
"Krakow";"wroclawska";3;78.2;"1";539580;6900;"Grzegorzki";2011-07-01
"Krakow";"kijowska";3;68;"5";475000;6986;"Krowodrza";2011-07-01
"Krakow";"krowoderskich zuchow";4;64;"4";369000;5766;"Krowodrza";2011-07-01
"Krakow";"zawodzie";3;72;"3";495000;6875;"Pradnik Bialy";2011-07-01
"Krakow";"kordeckiego";2;67;"4";610000;9105;"Stare Miasto";2011-07-01
"Krakow";"bialopradnicka";2;63;"4";459000;7286;"Pradnik Bialy";2011-07-01
"Krakow";"kalwaryjska";2;58;"2";430000;7414;"Podgorze";2011-07-01
"Krakow";"strzelcow";3;59;"3";359000;6085;"Pradnik Czerwony";2011-07-01
"Krakow";"rydla";1;50;"parter";450000;9000;"Bronowice";2011-07-01
"Krakow";"lwowska";2;36.1;"2";270000;7480;"Podgorze";2011-07-01
"Krakow";"lwowska";2;47.16;"1";372500;7899;"Podgorze";2011-07-01
"Krakow";"bialopradnicka";3;63;"4";470000;7461;"Krowodrza";2011-07-01
"Krakow";"szuwarowa";1;26;"1";254000;9770;"Podgorze";2011-07-01
"Krakow";"lwowska";2;36.18;"1";285800;7900;"Podgorze";2011-07-01
"Krakow";"lwowska";2;29.25;"parter";231000;7898;"Podgorze";2011-07-01
"Krakow";"lwowska";2;34.7;"4";242700;6995;"Podgorze";2011-07-01
"Krakow";"lwowska";1;28.95;"4";204100;7051;"Podgorze";2011-07-01
"Krakow";"lwowska";2;29.7;"4";203800;6862;"Podgorze";2011-07-01
"Krakow";"lwowska";1;27.5;"4";185600;6750;"Podgorze";2011-07-01
"Krakow";"lwowska";2;27.73;"parter";219000;7898;"Podgorze";2011-07-01
"Krakow";"lwowska";2;45.86;"parter";362300;7901;"Podgorze";2011-07-01
"Krakow";"lwowska";2;32.56;"1";257200;7900;"Podgorze";2011-07-01
"Krakow";"lwowska";2;42.43;"1";335200;7901;"Podgorze";2011-07-01
"Krakow";"lwowska";2;36.02;"parter";284500;7899;"Podgorze";2011-07-01
"Krakow";"lwowska";3;47.36;"1";374100;7900;"Podgorze";2011-07-01
"Krakow";"krakow";5;100.24;"1";665000;6635;"Pradnik Bialy";2011-07-01
"Krakow";"nowohucka";3;64;"3";395000;6172;"Czyzyny";2011-07-01
"Krakow";"piltza";2;52.7;"1";369000;7002;"Debniki";2011-07-01
"Krakow";"lubomirskiego";2;55;"1";530000;9637;"Grzegorzki";2011-07-01
"Krakow";"lubomirskiego";2;55;"2";430000;7819;"Grzegorzki";2011-07-01
"Krakow";"myczkowskiego";2;54;"3";336000;6223;"Bronowice";2011-07-01
"Krakow";"urzednicza";2;83.31;"2";690000;8283;"Krowodrza";2011-07-01
"Krakow";"chalupnika";3;68.4;"3";530000;7749;"Grzegorzki";2011-07-01
"Krakow";"osiedle ";3;65.69;"1";412000;6272;"Czyzyny";2011-07-01
"Krakow";"masarska";2;49.6;"1";605000;12198;"Grzegorzki";2011-07-01
"Krakow";"kordiana";3;58;"2";435000;7500;"Podgorze Duchackie";2011-07-01
"Krakow";"marcholta";2;62.25;"3";455000;7310;"Pradnik Czerwony";2011-07-01
"Krakow";"radzikowskiego";3;84.3;"3";630000;7474;"Pradnik Bialy";2011-07-01
"Krakow";"planty";2;29;"2";395000;13621;"Stare Miasto";2011-07-01
"Krakow";"planty";2;41.19;"2";373222;9061;"Stare Miasto";2011-07-01
"Krakow";"planty";2;43;"3";220900;5138;"Stare Miasto";2011-07-01
"Krakow";"planty";2;52.35;"3";263209;5028;"Stare Miasto";2011-07-01
"Krakow";"ruczaj";2;49.15;"1";429000;8729;"Podgorze";2011-07-01
"Krakow";"raciborska";3;75.5;"2";590000;7815;"Podgorze";2011-07-01
"Krakow";"krowoderska";2;58;"2";487000;8397;"Grzegorzki";2011-06-30
"Krakow";"dietla jozefa";2;53;"2";410000;7736;"Stare Miasto";2011-06-30
"Krakow";"palacha jana";3;56.6;"3";380000;6714;"Krowodrza";2011-06-30
"Krakow";"topolowa";3;81;"parter";530000;6544;"Grzegorzki";2011-06-30
"Krakow";"niezapominajek";3;84;"3";499000;5941;"Zwierzyniec";2011-06-30
"Krakow";"komandosow";3;48;"4";365000;7605;"Debniki";2011-06-30
"Krakow";"borowinowa";2;50;"parter";289000;5780;"Debniki";2011-06-30
"Krakow";"bobrzynskiego";2;37;"1";290000;7838;"Debniki";2011-06-30
"Krakow";"jana palacha";1;24;"2";195000;8125;"Krowodrza";2011-06-30
"Krakow";"sciegiennego";2;44;"3";269000;6114;"Biezanow-Prokocim";2011-06-30
"Krakow";"juliusza lea";1;24.2;"parter";248292;10260;"Krowodrza";2011-06-30
"Krakow";"juliusza lea";1;31.75;"parter";325755;10260;"Krowodrza";2011-06-30
"Krakow";"juliusza lea";1;20.1;"parter";217080;10800;"Krowodrza";2011-06-30
"Krakow";"juliusza lea";1;21.49;"parter";232092;10800;"Krowodrza";2011-06-30
"Krakow";"juliusza lea";1;19.9;"parter";214920;10800;"Krowodrza";2011-06-30
"Krakow";"juliusza lea";1;30.51;"parter";313032;10260;"Krowodrza";2011-06-30
"Krakow";"oswiecenia";3;62.76;"5";380000;6055;"Mistrzejowice";2011-06-30
"Krakow";"kijowska";3;69;"5";470000;6812;"Krowodrza";2011-06-30
"Krakow";"lea";1;20;"1";2e+05;10000;"Krowodrza";2011-06-30
"Krakow";"";2;51;"5";290000;5687;"Nowa Huta";2011-06-30
"Krakow";"stachiewicza";2;37;"3";280000;7568;"Krowodrza";2011-06-30
"Krakow";"felinskiego";2;49;"parter";330000;6735;"Pradnik Bialy";2011-06-30
"Krakow";"";2;43;"";449000;10442;"Stare Miasto";2011-06-30
"Krakow";"telimeny";3;62;"4";350000;5646;"Biezanow-Prokocim";2011-06-30
"Krakow";"krowoderskich zuchow";1;27.3;"9";223000;8169;"Krowodrza";2011-06-30
"Krakow";"mogilska";2;55.5;"3";360000;6487;"Grzegorzki";2011-06-30
"Krakow";"kalinowe";2;29;"parter";179000;6173;"Nowa Huta";2011-06-30
"Krakow";"zakatek";5;134;"3";1049000;7829;"Grzegorzki";2011-06-30
"Krakow";"na wzgorzach";1;26;"3";175000;6731;"inne";2011-06-30
"Krakow";"bosakow";2;56.91;"4";410000;7205;"Grzegorzki";2011-06-30
"Krakow";"reja";4;89;"4";470000;5281;"Krowodrza";2011-06-30
"Krakow";"wielkanocna";4;131;"parter";5e+05;3817;"Podgorze";2011-06-30
"Krakow";"urocze";1;36.8;"4";250000;6794;"inne";2011-06-30
"Krakow";"prazmowskiego";4;118;"4";870000;7373;"Grzegorzki";2011-06-30
"Krakow";"heleny";2;52;"3";245000;4712;"Biezanow-Prokocim";2011-06-30
"Krakow";"janowa wola";3;56;"3";395000;7054;"Podgorze";2011-06-30
"Krakow";"legionow pilsudskiego";3;65;"2";540000;8308;"Podgorze";2011-06-30
"Krakow";"nowohucka";3;64;"3";387000;6047;"Nowa Huta";2011-06-30
"Krakow";"opolska";3;52;"8";340000;6539;"Krowodrza";2011-06-30
"Krakow";"meissnera";3;85.5;"2";680000;7954;"Pradnik Czerwony";2011-06-30
"Krakow";"chmieleniec";2;48;"2";395000;8230;"Debniki";2011-06-30
"Krakow";"kombatantow";1;28.5;"5";168000;5895;"Mistrzejowice";2011-06-30
"Krakow";"krotka";3;69.27;"1";1032123;14900;"Stare Miasto";2011-06-30
"Krakow";"grabowskiego ambrozego";4;159;"1";2560000;16101;"Stare Miasto";2011-06-30
"Krakow";"starowislna";3;101;"4";820000;8119;"Stare Miasto";2011-06-30
"Krakow";"przemiarki";3;48.82;"2";470000;9628;"Podgorze";2011-06-30
"Krakow";"nad sudolem";4;57;"3";375000;6579;"Pradnik Bialy";2011-06-30
"Krakow";"meiera";1;38;"1";218000;5737;"Pradnik Czerwony";2011-06-30
"Krakow";"francesco nullo";2;37;"3";270000;7298;"Grzegorzki";2011-06-30
"Krakow";"lokietka";2;39;"1";275000;7052;"Krowodrza";2011-06-30
"Krakow";"ks";2;57.63;"1";355000;6160;"Podgorze";2011-06-30
"Krakow";"piltza";2;52.66;"1";369000;7008;"Podgorze";2011-06-30
"Krakow";"bobrzynskiego";3;56;"1";440000;7858;"Debniki";2011-06-30
"Krakow";"heleny";2;52;"3";248000;4770;"Podgorze";2011-06-30
"Krakow";"tysiaclecia";3;57.6;"parter";299000;5191;"Nowa Huta";2011-06-30
"Krakow";"na skarpie";3;110;"5";430000;3910;"Nowa Huta";2011-06-30
"Krakow";"okolice ul";2;45;"4";595000;13223;"Stare Miasto";2011-06-30
"Krakow";"szuwarowa";2;57.2;"1";425000;7431;"Podgorze";2011-06-30
"Krakow";"krowoderska";2;54;"2";483000;8945;"Krowodrza";2011-06-30
"Krakow";"kluczborska ";2;47.28;"2";430000;9095;"Krowodrza";2011-06-30
"Krakow";"dywizjonu ";2;59.01;"7";409000;6932;"Czyzyny";2011-06-30
"Krakow";"";5;119;"1";940000;7900;"Grzegorzki";2011-06-30
"Krakow";"krupnicza";4;106;"1";837000;7897;"Grzegorzki";2011-06-30
"Krakow";"bobrzynskiego";3;56;"1";440000;7858;"Debniki";2011-06-30
"Krakow";"wroclawska";4;91;"2";590000;6484;"Krowodrza";2011-06-30
"Krakow";"wroclawska";3;101.47;"2";630000;6209;"Krowodrza";2011-06-30
"Krakow";"dietla";3;84;"2";1102500;13125;"Stare Miasto";2011-06-30
"Krakow";"przegon";4;117.7;"parter";1549890;13169;"Zwierzyniec";2011-06-30
"Krakow";"przegon";4;151.4;"2";2376980;15700;"inne";2011-06-30
"Krakow";"przegon";3;101.3;"2";1565500;15455;"inne";2011-06-30
"Krakow";"przegon";3;89.6;"3";1390195;15516;"inne";2011-06-30
"Krakow";"przegon";3;92.7;"2";1390500;15000;"inne";2011-06-30
"Krakow";"przegon";3;93.7;"1";1452350;15500;"inne";2011-06-30
"Krakow";"bosakow";2;38.95;"2";350000;8986;"Pradnik Czerwony";2011-06-30
"Krakow";"osiedle przy arce";2;38.2;"8";270000;7069;"Bienczyce";2011-06-30
"Krakow";"miechowity";2;53.54;"";390000;7285;"Pradnik Czerwony";2011-06-30
"Krakow";"kwartowa";4;160;"3";879000;5494;"Pradnik Czerwony";2011-06-30
"Krakow";"wysockiej";3;69;"4";490000;7102;"Czyzyny";2011-06-30
"Krakow";"ceglarska";2;54;"";395000;7315;"Podgorze";2011-06-30
"Krakow";"mistrzejowicka";3;62.9;"1";419000;6662;"Nowa Huta";2011-06-30
"Krakow";"medweckiego";3;67;"";403000;6015;"Czyzyny";2011-06-30
"Krakow";"rydygiera";3;62;"2";315000;5081;"Biezanow-Prokocim";2011-06-30
"Krakow";"jana kochanowskiego";1;45;"";245000;5445;"Stare Miasto";2011-06-30
"Krakow";"okolice wankowicza";2;36;"";235000;6528;"Nowa Huta";2011-06-30
"Krakow";"na kozlowce";3;47;"2";270000;5745;"Podgorze";2011-06-30
"Krakow";"gorna";1;38;"";270000;7106;"Bronowice";2011-06-30
"Krakow";"uniwersalu polanieckiego";1;36;"";202000;5612;"Czyzyny";2011-06-30
"Krakow";"powstancow ";2;33;"parter";193000;5849;"inne";2011-06-30
"Krakow";"zalesie";2;52;"";362500;6972;"Podgorze";2011-06-30
"Krakow";"";1;37;"";330000;8919;"Bronowice";2011-06-30
"Krakow";"osiedle na skarpie";4;110;"";440000;4000;"Nowa Huta";2011-06-30
"Krakow";"gdanska";2;37.91;"parter";290000;7650;"Pradnik Czerwony";2011-06-30
"Krakow";"stachiewicza";2;37;"";280000;7568;"Krowodrza";2011-06-30
"Krakow";"spoldzielcow";1;24;"";155000;6459;"Podgorze";2011-06-30
"Krakow";"teatralne";2;46;"2";309000;6718;"inne";2011-06-30
"Krakow";"okolice leonida teligi";3;52;"";3e+05;5770;"Podgorze";2011-06-30
"Krakow";"podbrzezie";3;70;"2";715000;10215;"Stare Miasto";2011-06-30
"Krakow";"ks";3;56;"";34000;608;"inne";2011-06-30
"Krakow";"kijowska";3;56;"4";4e+05;7143;"Krowodrza";2011-06-30
"Krakow";"raciborska";3;76;"2";572000;7527;"Debniki";2011-06-30
"Krakow";"teligi";4;64;"2";319000;4985;"Biezanow-Prokocim";2011-06-30
"Krakow";"chmieleniec";3;72;"";440000;6112;"Podgorze";2011-06-30
"Krakow";"albertynskie";1;25;"parter";179000;7160;"Bienczyce";2011-06-30
"Krakow";"kuczkowskiego";3;57;"3";383000;6720;"Bienczyce";2011-06-30
"Krakow";"spoldzielcow";3;56.32;"10";377000;6694;"Biezanow-Prokocim";2011-06-30
"Krakow";"osiedle ";3;67;"1";4e+05;5971;"Nowa Huta";2011-06-30
"Krakow";"osiedle na skarpie";3;57;"5";430000;7544;"Nowa Huta";2011-06-30
"Krakow";"osiedle wysokie";2;44.5;"2";260000;5843;"Nowa Huta";2011-06-30
"Krakow";"ok dabrowskiego  krakow";2;36.18;"1";286000;7905;"Podgorze";2011-06-30
"Krakow";"ul dabrowskiego krakow";2;47.16;"1";373000;7910;"Podgorze";2011-06-30
"Krakow";"chelmonskiego";5;90;"1";665000;7389;"Krowodrza";2011-06-30
"Krakow";"lubomirskiego";2;55;"2";430000;7819;"Stare Miasto";2011-06-30
"Krakow";"turniejowa";3;63;"2";420000;6667;"Podgorze Duchackie";2011-06-30
"Krakow";"filarecka";1;38.96;"3";340000;8727;"Zwierzyniec";2011-06-30
"Krakow";"bohaterow wrzesnia";3;53;"7";3e+05;5661;"Nowa Huta";2011-06-30
"Krakow";"wladyslawa lokietka";4;75;"1";6e+05;8000;"Pradnik Bialy";2011-06-30
"Krakow";"osiedle na skarpie";4;110;"5";430000;3910;"Nowa Huta";2011-06-30
"Krakow";"osiedle zielone";2;47;"1";255000;5426;"Nowa Huta";2011-06-30
"Krakow";"miechowity";2;54;"4";390000;7223;"Grzegorzki";2011-06-30
"Krakow";"oswiecenia";1;40;"2";285000;7125;"Nowa Huta";2011-06-30
"Krakow";"";2;56;"2";356000;6358;"Czyzyny";2011-06-30
"Krakow";"borkowska";2;46.7;"1";271794;5820;"Lagiewniki";2011-06-30
"Krakow";"borkowska";2;45.33;"parter";254119;5606;"Lagiewniki";2011-06-30
"Krakow";"borkowska";2;45.38;"parter";254400;5606;"Lagiewniki";2011-06-30
"Krakow";"halszki";2;43.03;"5";322681;7499;"Podgorze Duchackie";2011-06-30
"Krakow";"borkowska";3;60.08;"parter";330379;5499;"Lagiewniki";2011-06-30
"Krakow";"borkowska";1;37.24;"parter";208767;5606;"Lagiewniki";2011-06-30
"Krakow";"borkowska";3;60.08;"parter";330379;5499;"Lagiewniki";2011-06-30
"Krakow";"halszki";2;46.83;"3";304348;6499;"Podgorze Duchackie";2011-06-30
"Krakow";"halszki";2;43.03;"5";322681;7499;"Podgorze Duchackie";2011-06-30
"Krakow";"halszki";2;46.83;"2";299665;6399;"Podgorze Duchackie";2011-06-30
"Krakow";"borkowska";3;60.38;"parter";332029;5499;"Lagiewniki";2011-06-30
"Krakow";"halszki";1;41.57;"5";311733;7499;"Podgorze Duchackie";2011-06-30
"Krakow";"halszki";2;55.4;"5";360044;6499;"Podgorze Duchackie";2011-06-30
"Krakow";"halszki";1;36.65;"2";285833;7799;"Podgorze Duchackie";2011-06-30
"Krakow";"halszki";2;55.4;"5";360044;6499;"Podgorze Duchackie";2011-06-30
"Krakow";"halszki";1;36.31;"1";279550;7699;"Podgorze Duchackie";2011-06-30
"Krakow";"halszki";1;42.48;"5";318557;7499;"Podgorze Duchackie";2011-06-30
"Krakow";"halszki";1;36.61;"1";281860;7699;"Podgorze Duchackie";2011-06-30
"Krakow";"halszki";1;36.65;"2";285833;7799;"Podgorze Duchackie";2011-06-30
"Krakow";"zielone";2;47;"1";255000;5426;"Nowa Huta";2011-06-30
"Krakow";"daszynskiego";3;64;"3";519000;8110;"Grzegorzki";2011-06-30
"Krakow";"";2;51;"5";288000;5648;"Nowa Huta";2011-06-30
"Krakow";"";4;72.65;"1";659000;9071;"Bronowice";2011-06-30
"Krakow";"do wilgi";2;52.97;"6";431000;8137;"Lagiewniki";2011-06-30
"Krakow";"";1;32.5;"parter";215000;6616;"Swoszowice";2011-06-30
"Krakow";"";4;64;"1";470000;7344;"Krowodrza";2011-06-30
"Krakow";"";3;67;"1";405000;6045;"Nowa Huta";2011-06-30
"Krakow";"lubostron";1;31.4;"1";235500;7500;"Podgorze";2011-06-30
"Krakow";"borkowska";4;93;"parter";535000;5753;"Lagiewniki";2011-06-30
"Krakow";"aleksandry";3;63;"parter";3e+05;4762;"Biezanow-Prokocim";2011-06-30
"Krakow";"wawelska";3;61;"3";399000;6541;"Mistrzejowice";2011-06-30
"Krakow";"spoldzielcow";2;37.9;"8";195000;5146;"Biezanow-Prokocim";2011-06-30
"Krakow";"heleny";2;52;"3";255000;4904;"Biezanow-Prokocim";2011-06-30
"Krakow";"teligi";3;55;"2";350000;6364;"Biezanow-Prokocim";2011-06-30
"Krakow";"mozarta";2;56.9;"2";404000;7101;"Pradnik Bialy";2011-06-30
"Krakow";"winnicka";3;113;"1";655400;5800;"Debniki";2011-06-30
"Krakow";"winnicka";3;109;"1";632200;5800;"Debniki";2011-06-30
"Krakow";"winnicka";3;101;"1";585800;5800;"Debniki";2011-06-30
"Krakow";"winnicka";3;69;"parter";407100;5900;"Debniki";2011-06-30
"Krakow";"winnicka";3;65;"parter";383500;5900;"Debniki";2011-06-30
"Krakow";"winnicka";3;57;"parter";336300;5900;"Debniki";2011-06-30
"Krakow";"slowackiego";2;75;"3";525000;7000;"Stare Miasto";2011-06-30
"Krakow";"krowoderska";4;114.2;"parter";950000;8319;"Stare Miasto";2011-06-30
"Krakow";"stanczyka";2;43;"9";550000;12791;"Krowodrza";2011-06-30
"Krakow";"krokusowa";2;40;"6";265000;6625;"Podgorze";2011-06-30
"Krakow";"podedworze";3;57.7;"7";340000;5893;"Podgorze Duchackie";2011-06-30
"Krakow";"kurczaba";3;60;"3";310000;5167;"Biezanow-Prokocim";2011-06-30
"Krakow";"radzikowskiego";3;95;"3";630000;6632;"Pradnik Bialy";2011-06-30
"Krakow";"plaszowska";2;49;"parter";396000;8082;"Podgorze";2011-06-29
"Krakow";"lubelska";3;97;"3";725000;7475;"Stare Miasto";2011-06-29
"Krakow";"ii  pulku lotniczego";3;67;"1";412000;6150;"Czyzyny";2011-06-29
"Krakow";"forteczna";2;118;"";431000;3653;"Debniki";2011-06-29
"Krakow";"krakowiakow";2;47;"parter";250000;5320;"Nowa Huta";2011-06-29
"Krakow";"turniejowa";3;63;"2";420000;6667;"Podgorze Duchackie";2011-06-29
"Krakow";"zamkowa";4;100;"2";1100000;11000;"Stare Miasto";2011-06-29
"Krakow";"zamkowa";2;48;"2";575000;11980;"Stare Miasto";2011-06-29
"Krakow";"zamkowa";1;48;"2";575000;11980;"Stare Miasto";2011-06-29
"Krakow";"centrum a";3;64.8;"1";310000;4784;"inne";2011-06-29
"Krakow";"nowowiejska";2;50.59;"parter";480000;9489;"Krowodrza";2011-06-29
"Krakow";"mistrzejowice";4;86;"7";430000;5000;"Nowa Huta";2011-06-29
"Krakow";"";1;36.5;"3";355000;9727;"inne";2011-06-29
"Krakow";"";3;63;"1";415000;6588;"inne";2011-06-29
"Krakow";"";2;53;"2";339000;6397;"inne";2011-06-29
"Krakow";"";2;53.35;"1";480000;8998;"inne";2011-06-29
"Krakow";"";1;19;"parter";155000;8158;"inne";2011-06-29
"Krakow";"ruczaj";3;78;"2";560000;7180;"Podgorze";2011-06-29
"Krakow";"seweryna";2;44.3;"parter";278000;6276;"Podgorze";2011-06-29
"Krakow";"szwai";2;55;"1";412500;7500;"Podgorze";2011-06-29
"Krakow";"lwowska";4;91;"3";591500;6500;"Podgorze";2011-06-29
"Krakow";"kremerowska";3;74;"2";540000;7298;"Grzegorzki";2011-06-29
"Krakow";"rynku debnickiego";3;70;"2";590000;8429;"Debniki";2011-06-29
"Krakow";"dywizjonu ";2;36;"2";259000;7195;"Czyzyny";2011-06-29
"Krakow";"kurczaba";2;31;"2";199999;6452;"Biezanow-Prokocim";2011-06-29
"Krakow";"miechowity";2;53.6;"2";349900;6528;"Pradnik Czerwony";2011-06-29
"Krakow";"na barciach";1;30.9;"1";210244;6805;"Grzegorzki";2011-06-29
"Krakow";"na barciach";2;44.8;"parter";299981;6697;"Grzegorzki";2011-06-29
"Krakow";"wloska";2;52;"5";450000;8654;"Podgorze Duchackie";2011-06-29
"Krakow";"";2;56;"2";356000;6358;"Czyzyny";2011-06-29
"Krakow";"mazowiecka";1;35;"5";280000;8000;"Krowodrza";2011-06-29
"Krakow";"rozdroze";2;50.7;"10";450000;8876;"Debniki";2011-06-29
"Krakow";"mitery";2;53;"4";359000;6774;"Podgorze";2011-06-29
"Krakow";"halszki";2;50;"1";129000;2580;"inne";2011-06-29
"Krakow";"lubostron";3;91.7;"parter";550000;5998;"Debniki";2011-06-29
"Krakow";"ugorek ";2;53;"1";304000;5736;"inne";2011-06-29
"Krakow";"";4;83;"8";431600;5200;"Nowa Huta";2011-06-29
"Krakow";"";3;110;"3";440000;4000;"Nowa Huta";2011-06-29
"Krakow";"bobrzynskiego";2;52;"5";390000;7500;"Podgorze";2011-06-29
"Krakow";"boleslawa prusa";2;33;"3";275000;8334;"Zwierzyniec";2011-06-29
"Krakow";"filarecka";1;32;"1";275000;8594;"Zwierzyniec";2011-06-29
"Krakow";"malachitowa";3;80;"3";410000;5125;"Biezanow-Prokocim";2011-06-29
"Krakow";"dywizjonu ";1;37;"10";240000;6487;"Czyzyny";2011-06-29
"Krakow";"jesionowa";2;52;"1";442000;8500;"Zwierzyniec";2011-06-29
"Krakow";"jerzmanowskiego";1;42;"2";275000;6548;"Biezanow-Prokocim";2011-06-29
"Krakow";"odrowaza";2;66.1;"3";442500;6695;"Krowodrza";2011-06-29
"Krakow";"bosacka";2;52;"parter";430000;8270;"Stare Miasto";2011-06-29
"Krakow";"";2;54;"4";305000;5649;"inne";2011-06-29
"Krakow";"monte casino ";2;53.35;"1";480000;8998;"inne";2011-06-29
"Krakow";"borkowska";2;37.14;"";222000;5978;"Podgorze";2011-06-29
"Krakow";"sarego";2;61;"1";612000;10033;"Stare Miasto";2011-06-29
"Krakow";"pomorska";2;59;"1";583000;9882;"Krowodrza";2011-06-29
"Krakow";"wawelska";3;61;"3";399000;6541;"Nowa Huta";2011-06-29
"Krakow";"heila";2;48;"2";280000;5834;"Podgorze Duchackie";2011-06-29
"Krakow";"wodna";2;43;"parter";145000;3373;"Podgorze";2011-06-29
"Krakow";"kuznicy kollatajowskiej ";2;57;"3";360000;6316;"Krowodrza";2011-06-29
"Krakow";"os piastow ";3;58;"7";340000;5863;"inne";2011-06-29
"Krakow";"grota roweckiego";3;66;"2";480000;7273;"Podgorze";2011-06-29
"Krakow";"grzegorzecka";3;115;"2";720000;6261;"Stare Miasto";2011-06-29
"Krakow";"rakowicka";2;77.8;"2";499000;6414;"Stare Miasto";2011-06-29
"Krakow";"grenadierow";2;33.35;"parter";245000;7347;"Krowodrza";2011-06-29
"Krakow";"";3;62;"1";330000;5323;"Podgorze";2011-06-29
"Krakow";"na skarpie";4;110;"5";430000;3910;"Nowa Huta";2011-06-29
"Krakow";"niepodleglosci";3;47;"parter";288000;6128;"Nowa Huta";2011-06-29
"Krakow";"";3;67;"1";415000;6195;"Nowa Huta";2011-06-29
"Krakow";"zalesie";2;52;"parter";355000;6827;"Podgorze";2011-06-29
"Krakow";"heleny";2;52;"3";250000;4808;"Podgorze";2011-06-29
"Krakow";"";3;58.5;"4";349000;5966;"inne";2011-06-29
"Krakow";"bialopradnicka";3;63.81;"4";480000;7523;"Pradnik Bialy";2011-06-29
"Krakow";"sportowe ";3;59;"parter";310000;5255;"inne";2011-06-29
"Krakow";"kostki potockiego";3;78.4;"2";540000;6888;"Krowodrza";2011-06-29
"Krakow";"kostki potockiego";3;78.4;"2";540000;6888;"Krowodrza";2011-06-29
"Krakow";"kostki potockiego";3;75;"1";490000;6534;"Krowodrza";2011-06-29
"Krakow";"narciarska";3;55;"9";345000;6273;"Czyzyny";2011-06-29
"Krakow";"eliasza";2;42.44;"1";295000;6951;"Krowodrza";2011-06-29
"Krakow";"";2;56.5;"2";450000;7965;"Pradnik Bialy";2011-06-29
"Krakow";"sportowe";3;67.5;"1";339900;5036;"inne";2011-06-29
"Krakow";"ludwinowska ";2;72.5;"parter";489000;6745;"inne";2011-06-29
"Krakow";"karmelicka";2;84.3;"4";720000;8541;"Grzegorzki";2011-06-29
"Krakow";"aleja jana pawla ii";6;149;"5";1416000;9504;"Czyzyny";2011-06-29
"Krakow";"";2;40;"5";245000;6125;"Nowa Huta";2011-06-29
"Krakow";"luzycka";3;55.7;"5";310000;5566;"Podgorze Duchackie";2011-06-29
"Krakow";"ks";1;27.6;"11";175000;6341;"Biezanow-Prokocim";2011-06-29
"Krakow";"stojalowskiego";3;61.4;"parter";315000;5131;"Podgorze Duchackie";2011-06-29
"Krakow";"topolowa";3;82;"parter";520000;6342;"Grzegorzki";2011-06-29
"Krakow";"mozarta";2;57;"5";409000;7176;"Pradnik Bialy";2011-06-29
"Krakow";"zdunow";2;40;"parter";316000;7900;"Lagiewniki";2011-06-29
"Krakow";"na stoku";3;57;"10";299000;5246;"Wzgorza Krzeslawickie";2011-06-29
"Krakow";"cetrum b";3;63;"5";425000;6747;"Nowa Huta";2011-06-29
"Krakow";"aleja pokoju ";1;24.1;"parter";174000;7220;"Grzegorzki";2011-06-29
"Krakow";"sw";1;22;"parter";260000;11819;"Stare Miasto";2011-06-29
